id,height,weight,age,birthday,longitude,latitude,wkt,location,address
31235,180,68,22,1994/06/24,120.444466,22.633814,POINT (120.444466 22.633814),Pingtung,"Pingtung, T'ai-wan"
31236,184,63,45,1971/08/05,121.458340,25.082236,POINT (121.458340 25.082236),Banqiao,"Banqiao, T'ai-pei"
31237,179,52,21,1995/09/05,120.653173,24.196012,POINT (120.653173 24.196012),Taichung,"Taichung, T'ai-wan"
31238,153,76,22,1994/12/02,120.918555,24.811888,POINT (120.918555 24.811888),Hsinchu,"Hsinchu, T'ai-wan"
31239,179,87,49,1967/08/25,120.504855,23.793879,POINT (120.504855 23.793879),Douliu,"Douliu, T'ai-wan"
31240,180,89,42,1974/11/09,121.537028,25.093597,POINT (121.537028 25.093597),Taipei,"Taipei, T'ai-wan"
31241,152,80,29,1987/03/22,120.252878,22.935381,POINT (120.252878 22.935381),Tainan,"Tainan, T'ai-wan"
31242,172,99,46,1970/09/05,121.579609,25.003743,POINT (121.579609 25.003743),Taipei,"Taipei, T'ai-wan"
31243,184,98,27,1989/05/17,120.576445,24.060445,POINT (120.576445 24.060445),Chang-hua,"Chang-hua, T'ai-wan"
31244,164,70,37,1979/12/10,121.535366,25.084416,POINT (121.535366 25.084416),Taipei,"Taipei, T'ai-wan"
31245,175,91,38,1978/02/12,121.562336,25.008214,POINT (121.562336 25.008214),Taipei,"Taipei, T'ai-wan"
31246,168,95,50,1966/05/28,120.681623,24.182003,POINT (120.681623 24.182003),Taichung,"Taichung, T'ai-wan"
31247,175,78,42,1974/03/20,121.578179,25.059936,POINT (121.578179 25.059936),Taipei,"Taipei, T'ai-wan"
31248,183,74,47,1969/08/01,121.746895,25.170922,POINT (121.746895 25.170922),Keelung,"Keelung, T'ai-wan"
31249,160,61,25,1991/08/02,121.596527,25.086993,POINT (121.596527 25.086993),Taipei,"Taipei, T'ai-wan"
31250,167,88,24,1992/07/28,120.393714,22.616596,POINT (120.393714 22.616596),Fengshan,"Fengshan, T'ai-wan"
31251,174,59,45,1971/11/26,120.259167,22.987980,POINT (120.259167 22.987980),Tainan,"Tainan, T'ai-wan"
31252,177,98,27,1989/08/09,120.994317,24.817504,POINT (120.994317 24.817504),Hsinchu,"Hsinchu, T'ai-wan"
31253,174,79,30,1986/04/05,120.642048,24.125290,POINT (120.642048 24.125290),Taichung,"Taichung, T'ai-wan"
31254,184,67,23,1993/12/05,121.592438,25.047094,POINT (121.592438 25.047094),Taipei,"Taipei, T'ai-wan"
31255,156,45,24,1992/04/16,121.760400,24.708153,POINT (121.760400 24.708153),Yilan,"Yilan, T'ai-wan"
31256,165,53,33,1983/01/06,120.967369,24.866380,POINT (120.967369 24.866380),Hsinchu,"Hsinchu, T'ai-wan"
31257,165,73,20,1996/09/25,121.525251,25.041255,POINT (121.525251 25.041255),Taipei,"Taipei, T'ai-wan"
31258,164,65,38,1978/12/12,120.620055,23.974467,POINT (120.620055 23.974467),Nantou,"Nantou, T'ai-wan"
31259,168,71,44,1972/01/18,120.448878,22.627283,POINT (120.448878 22.627283),Pingtung,"Pingtung, T'ai-wan"
31260,163,85,48,1968/09/28,121.542540,25.004935,POINT (121.542540 25.004935),Taipei,"Taipei, T'ai-wan"
31262,183,55,44,1972/11/08,120.200529,22.969861,POINT (120.200529 22.969861),Tainan,"Tainan, T'ai-wan"
31263,155,56,22,1994/04/16,121.559677,25.039488,POINT (121.559677 25.039488),Taipei,"Taipei, T'ai-wan"
31264,185,81,27,1989/11/16,121.273600,24.943859,POINT (121.273600 24.943859),Taoyuan City,"Taoyuan City, T'ai-wan"
31265,182,63,33,1983/08/22,121.624707,23.945425,POINT (121.624707 23.945425),Hualian,"Hualian, T'ai-wan"
31266,184,48,46,1970/08/26,120.643510,24.178728,POINT (120.643510 24.178728),Taichung,"Taichung, T'ai-wan"
31267,172,90,34,1982/08/14,104.933849,11.480843,POINT (104.933849 11.480843),Ta Khmau,"Ta Khmau, Kandaal"
31268,183,87,19,1997/03/15,121.637364,23.980023,POINT (121.637364 23.980023),Hualian,"Hualian, T'ai-wan"
31269,167,90,40,1976/07/02,120.283065,22.977815,POINT (120.283065 22.977815),Tainan,"Tainan, T'ai-wan"
31270,180,80,41,1975/04/06,121.492796,25.094073,POINT (121.492796 25.094073),Banqiao,"Banqiao, T'ai-pei"
31271,173,51,22,1994/11/04,120.694189,23.938871,POINT (120.694189 23.938871),Nantou,"Nantou, T'ai-wan"
31272,168,66,18,1998/02/03,120.376997,22.648603,POINT (120.376997 22.648603),Kaohsiung,"Kaohsiung, Kao-hsiung"
31273,168,89,33,1983/01/19,121.536490,25.017216,POINT (121.536490 25.017216),Taipei,"Taipei, T'ai-wan"
31274,176,97,20,1996/09/07,120.213071,22.986000,POINT (120.213071 22.986000),Tainan,"Tainan, T'ai-wan"
31275,168,71,37,1979/11/10,120.345226,22.657172,POINT (120.345226 22.657172),Kaohsiung,"Kaohsiung, Kao-hsiung"
31276,163,89,19,1997/08/28,121.522828,25.097881,POINT (121.522828 25.097881),Taipei,"Taipei, T'ai-wan"
31277,175,78,49,1967/09/09,120.706504,24.263019,POINT (120.706504 24.263019),Fengyuan,"Fengyuan, T'ai-wan"
31278,169,83,48,1968/03/19,103.863037,1.228687,POINT (103.863037 1.228687),Singapore,"Singapore, Singapore"
31279,182,80,24,1992/11/04,120.633205,24.153347,POINT (120.633205 24.153347),Taichung,"Taichung, T'ai-wan"
31280,169,54,25,1991/08/11,120.212700,22.979404,POINT (120.212700 22.979404),Tainan,"Tainan, T'ai-wan"
31281,164,69,38,1978/12/18,121.445573,25.070589,POINT (121.445573 25.070589),Banqiao,"Banqiao, T'ai-pei"
31282,177,93,43,1973/05/18,120.599084,24.049479,POINT (120.599084 24.049479),Chang-hua,"Chang-hua, T'ai-wan"
31283,180,64,36,1980/04/08,120.961982,24.802856,POINT (120.961982 24.802856),Hsinchu,"Hsinchu, T'ai-wan"
31284,180,87,35,1981/12/07,120.486935,22.632654,POINT (120.486935 22.632654),Pingtung,"Pingtung, T'ai-wan"
31285,168,89,40,1976/05/26,121.424125,25.011721,POINT (121.424125 25.011721),Banqiao,"Banqiao, T'ai-pei"
31286,179,78,48,1968/05/26,120.662036,24.149809,POINT (120.662036 24.149809),Taichung,"Taichung, T'ai-wan"
31287,175,68,48,1968/05/09,120.243477,22.964919,POINT (120.243477 22.964919),Tainan,"Tainan, T'ai-wan"
31288,167,95,34,1982/05/03,121.524398,25.085434,POINT (121.524398 25.085434),Taipei,"Taipei, T'ai-wan"
31289,173,71,42,1974/08/27,121.459722,25.043931,POINT (121.459722 25.043931),Banqiao,"Banqiao, T'ai-pei"
31290,185,77,40,1976/07/23,121.517202,25.000177,POINT (121.517202 25.000177),Taipei,"Taipei, T'ai-wan"
31291,169,79,21,1995/06/08,120.846489,24.559584,POINT (120.846489 24.559584),Miaoli,"Miaoli, T'ai-wan"
31292,177,71,40,1976/08/24,120.639956,24.159110,POINT (120.639956 24.159110),Taichung,"Taichung, T'ai-wan"
31293,178,100,45,1971/11/24,121.417098,25.033121,POINT (121.417098 25.033121),Banqiao,"Banqiao, T'ai-pei"
31295,182,81,21,1995/10/24,120.650652,24.139934,POINT (120.650652 24.139934),Taichung,"Taichung, T'ai-wan"
31297,151,74,22,1994/11/18,121.571705,25.049521,POINT (121.571705 25.049521),Taipei,"Taipei, T'ai-wan"
31298,185,63,26,1990/01/04,121.752403,25.193732,POINT (121.752403 25.193732),Keelung,"Keelung, T'ai-wan"
31299,166,64,50,1966/05/01,121.485641,25.009979,POINT (121.485641 25.009979),Banqiao,"Banqiao, T'ai-pei"
31300,176,98,26,1990/06/12,121.545458,25.093045,POINT (121.545458 25.093045),Taipei,"Taipei, T'ai-wan"
31301,159,64,27,1989/05/08,120.691351,24.180544,POINT (120.691351 24.180544),Taichung,"Taichung, T'ai-wan"
31302,180,72,35,1981/04/03,120.947292,24.866713,POINT (120.947292 24.866713),Hsinchu,"Hsinchu, T'ai-wan"
31303,171,83,50,1966/01/16,121.525691,25.037157,POINT (121.525691 25.037157),Taipei,"Taipei, T'ai-wan"
31304,166,88,42,1974/08/21,121.212430,24.825700,POINT (121.212430 24.825700),Daxi,"Daxi, T'ai-wan"
31305,166,84,43,1973/11/02,120.304497,22.692691,POINT (120.304497 22.692691),Fengshan,"Fengshan, T'ai-wan"
31306,154,55,45,1971/01/24,121.204610,24.934503,POINT (121.204610 24.934503),Taoyuan City,"Taoyuan City, T'ai-wan"
31307,176,72,31,1985/06/16,121.516365,25.056100,POINT (121.516365 25.056100),Taipei,"Taipei, T'ai-wan"
31308,180,93,42,1974/03/05,120.695680,24.178564,POINT (120.695680 24.178564),Taichung,"Taichung, T'ai-wan"
31309,172,47,28,1988/07/22,120.595412,23.773725,POINT (120.595412 23.773725),Douliu,"Douliu, T'ai-wan"
31310,183,80,18,1998/04/13,120.261813,22.983686,POINT (120.261813 22.983686),Tainan,"Tainan, T'ai-wan"
31311,155,71,45,1971/07/07,120.633627,24.186446,POINT (120.633627 24.186446),Taichung,"Taichung, T'ai-wan"
31312,182,64,41,1975/09/12,120.555154,24.074800,POINT (120.555154 24.074800),Chang-hua,"Chang-hua, T'ai-wan"
31313,182,90,38,1978/05/23,121.576405,25.080616,POINT (121.576405 25.080616),Taipei,"Taipei, T'ai-wan"
31314,174,100,30,1986/05/08,120.260100,22.974608,POINT (120.260100 22.974608),Tainan,"Tainan, T'ai-wan"
31315,183,66,46,1970/05/05,120.655824,24.123970,POINT (120.655824 24.123970),Taichung,"Taichung, T'ai-wan"
31316,172,98,18,1998/05/25,120.442283,23.162936,POINT (120.442283 23.162936),Yujing,"Yujing, T'ai-wan"
31318,176,80,42,1974/04/23,121.483979,25.099316,POINT (121.483979 25.099316),Banqiao,"Banqiao, T'ai-pei"
31319,179,86,36,1980/07/07,120.292592,22.940421,POINT (120.292592 22.940421),Tainan,"Tainan, T'ai-wan"
31320,168,70,45,1971/02/11,121.567528,25.011388,POINT (121.567528 25.011388),Taipei,"Taipei, T'ai-wan"
31321,183,72,22,1994/07/27,120.961246,24.800617,POINT (120.961246 24.800617),Hsinchu,"Hsinchu, T'ai-wan"
31322,185,54,29,1987/01/11,121.581827,25.030887,POINT (121.581827 25.030887),Taipei,"Taipei, T'ai-wan"
31323,178,73,43,1973/01/12,121.797079,24.728863,POINT (121.797079 24.728863),Yilan,"Yilan, T'ai-wan"
31326,150,71,19,1997/08/01,120.411563,22.637227,POINT (120.411563 22.637227),Pingtung,"Pingtung, T'ai-wan"
31327,163,61,39,1977/01/03,120.505638,23.728262,POINT (120.505638 23.728262),Douliu,"Douliu, T'ai-wan"
31328,185,73,28,1988/02/09,120.644843,24.189722,POINT (120.644843 24.189722),Taichung,"Taichung, T'ai-wan"
31329,151,49,42,1974/04/12,120.536036,24.055330,POINT (120.536036 24.055330),Chang-hua,"Chang-hua, T'ai-wan"
31330,162,86,48,1968/11/07,121.576838,25.016753,POINT (121.576838 25.016753),Taipei,"Taipei, T'ai-wan"
31331,173,74,19,1997/12/24,121.583432,25.034731,POINT (121.583432 25.034731),Taipei,"Taipei, T'ai-wan"
31332,181,73,34,1982/08/13,121.549973,25.027669,POINT (121.549973 25.027669),Taipei,"Taipei, T'ai-wan"
31333,150,53,46,1970/05/27,121.408132,25.001839,POINT (121.408132 25.001839),Banqiao,"Banqiao, T'ai-pei"
31334,160,48,20,1996/08/05,121.585489,25.099762,POINT (121.585489 25.099762),Taipei,"Taipei, T'ai-wan"
31335,180,86,34,1982/02/05,120.302351,22.668913,POINT (120.302351 22.668913),Kaohsiung,"Kaohsiung, Kao-hsiung"
31336,152,55,23,1993/11/28,121.535112,25.045971,POINT (121.535112 25.045971),Taipei,"Taipei, T'ai-wan"
31337,152,62,24,1992/04/21,121.511112,25.021004,POINT (121.511112 25.021004),Taipei,"Taipei, T'ai-wan"
31338,166,69,27,1989/03/25,121.425569,25.007753,POINT (121.425569 25.007753),Banqiao,"Banqiao, T'ai-pei"
31339,166,74,22,1994/04/02,121.548681,25.050970,POINT (121.548681 25.050970),Taipei,"Taipei, T'ai-wan"
31341,160,85,20,1996/01/20,121.466437,25.013276,POINT (121.466437 25.013276),Banqiao,"Banqiao, T'ai-pei"
31342,172,72,36,1980/09/15,121.788739,25.171983,POINT (121.788739 25.171983),Keelung,"Keelung, T'ai-wan"
31343,173,79,18,1998/03/24,120.347430,22.619776,POINT (120.347430 22.619776),Fengshan,"Fengshan, T'ai-wan"
31344,183,73,38,1978/01/04,120.274691,22.904915,POINT (120.274691 22.904915),Tainan,"Tainan, T'ai-wan"
31346,178,72,50,1966/12/23,121.577823,25.041088,POINT (121.577823 25.041088),Taipei,"Taipei, T'ai-wan"
31347,164,75,20,1996/10/01,121.578843,25.014810,POINT (121.578843 25.014810),Taipei,"Taipei, T'ai-wan"
31348,166,94,24,1992/06/17,121.761919,25.156974,POINT (121.761919 25.156974),Keelung,"Keelung, T'ai-wan"
31349,174,77,47,1969/11/18,121.514082,25.072185,POINT (121.514082 25.072185),Taipei,"Taipei, T'ai-wan"
31350,180,69,27,1989/11/11,120.808020,24.553958,POINT (120.808020 24.553958),Miaoli,"Miaoli, T'ai-wan"
31351,154,53,19,1997/04/03,120.652478,24.108814,POINT (120.652478 24.108814),Taichung,"Taichung, T'ai-wan"
31352,176,96,29,1987/08/15,120.580531,24.054621,POINT (120.580531 24.054621),Chang-hua,"Chang-hua, T'ai-wan"
31353,180,93,43,1973/01/12,121.221923,24.931569,POINT (121.221923 24.931569),Taoyuan City,"Taoyuan City, T'ai-wan"
31354,181,75,49,1967/12/03,121.561750,25.036360,POINT (121.561750 25.036360),Taipei,"Taipei, T'ai-wan"
31355,179,75,41,1975/07/26,120.922753,24.816387,POINT (120.922753 24.816387),Hsinchu,"Hsinchu, T'ai-wan"
31356,171,45,19,1997/01/26,120.643777,23.998282,POINT (120.643777 23.998282),Nantou,"Nantou, T'ai-wan"
31357,173,88,49,1967/11/08,121.528935,25.014321,POINT (121.528935 25.014321),Taipei,"Taipei, T'ai-wan"
31358,161,47,40,1976/01/26,121.548920,25.037274,POINT (121.548920 25.037274),Taipei,"Taipei, T'ai-wan"
31359,181,95,40,1976/04/28,120.966576,24.878674,POINT (120.966576 24.878674),Hsinchu,"Hsinchu, T'ai-wan"
31360,169,80,34,1982/05/04,121.587778,25.048604,POINT (121.587778 25.048604),Taipei,"Taipei, T'ai-wan"
31361,175,90,46,1970/03/23,120.395622,22.611256,POINT (120.395622 22.611256),Kaohsiung,"Kaohsiung, Kao-hsiung"
31364,173,58,33,1983/03/04,134.847631,35.343549,POINT (134.847631 35.343549),Asago,"Asago, Hyogo"
31365,161,61,34,1982/07/26,120.553714,24.051358,POINT (120.553714 24.051358),Chang-hua,"Chang-hua, T'ai-wan"
31366,169,84,40,1976/11/22,120.900966,24.832151,POINT (120.900966 24.832151),Hsinchu,"Hsinchu, T'ai-wan"
31367,154,62,33,1983/10/25,121.445018,25.039518,POINT (121.445018 25.039518),Banqiao,"Banqiao, T'ai-pei"
31368,178,63,35,1981/07/17,120.393900,23.438236,POINT (120.393900 23.438236),Taibao,"Taibao, T'ai-wan"
31369,150,68,31,1985/01/10,121.562327,25.056026,POINT (121.562327 25.056026),Taipei,"Taipei, T'ai-wan"
31372,163,78,48,1968/09/20,120.930814,24.801658,POINT (120.930814 24.801658),Hsinchu,"Hsinchu, T'ai-wan"
31373,170,69,28,1988/02/07,121.514743,25.006686,POINT (121.514743 25.006686),Taipei,"Taipei, T'ai-wan"
31374,181,54,34,1982/08/17,121.536584,25.069074,POINT (121.536584 25.069074),Taipei,"Taipei, T'ai-wan"
31375,161,60,34,1982/11/17,121.440650,25.067037,POINT (121.440650 25.067037),Banqiao,"Banqiao, T'ai-pei"
31376,167,94,49,1967/12/08,120.611824,24.129246,POINT (120.611824 24.129246),Taichung,"Taichung, T'ai-wan"
31377,162,83,45,1971/08/20,120.367290,22.636724,POINT (120.367290 22.636724),Fengshan,"Fengshan, T'ai-wan"
31378,168,78,35,1981/09/08,120.482474,22.690869,POINT (120.482474 22.690869),Pingtung,"Pingtung, T'ai-wan"
31379,183,79,50,1966/07/20,120.473510,23.478611,POINT (120.473510 23.478611),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31380,178,94,26,1990/08/17,120.474215,23.464019,POINT (120.474215 23.464019),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31381,169,60,46,1970/05/06,120.227417,22.933813,POINT (120.227417 22.933813),Tainan,"Tainan, T'ai-wan"
31382,161,99,19,1997/04/13,121.502283,25.079435,POINT (121.502283 25.079435),Taipei,"Taipei, T'ai-wan"
31383,154,47,37,1979/06/27,121.516201,25.017461,POINT (121.516201 25.017461),Taipei,"Taipei, T'ai-wan"
31384,176,77,20,1996/12/07,120.943367,24.882193,POINT (120.943367 24.882193),Hsinchu,"Hsinchu, T'ai-wan"
31386,181,45,46,1970/08/09,121.421190,25.097926,POINT (121.421190 25.097926),Banqiao,"Banqiao, T'ai-pei"
31388,152,79,47,1969/04/02,120.330469,22.613158,POINT (120.330469 22.613158),Fengshan,"Fengshan, T'ai-wan"
31390,180,67,36,1980/03/26,121.408732,25.087953,POINT (121.408732 25.087953),Banqiao,"Banqiao, T'ai-pei"
31391,180,91,26,1990/02/21,121.700114,25.194049,POINT (121.700114 25.194049),Keelung,"Keelung, T'ai-wan"
31392,161,82,39,1977/07/11,120.945760,24.833627,POINT (120.945760 24.833627),Hsinchu,"Hsinchu, T'ai-wan"
31393,162,71,28,1988/12/13,121.568949,25.047670,POINT (121.568949 25.047670),Taipei,"Taipei, T'ai-wan"
31394,168,71,34,1982/04/04,121.351250,24.926805,POINT (121.351250 24.926805),Taoyuan,"Taoyuan, T'ai-wan"
31395,181,72,19,1997/03/22,139.651405,35.637384,POINT (139.651405 35.637384),Tokyo,"Tokyo, Tokyo"
31397,184,93,45,1971/07/12,120.258166,22.970548,POINT (120.258166 22.970548),Tainan,"Tainan, T'ai-wan"
31399,184,99,43,1973/01/13,120.337784,22.619233,POINT (120.337784 22.619233),Kaohsiung,"Kaohsiung, Kao-hsiung"
31400,174,75,48,1968/01/19,114.134217,22.294915,POINT (114.134217 22.294915),Hong Kong,"Hong Kong, Hong Kong (SAR)"
31401,178,100,48,1968/04/18,120.916747,24.840963,POINT (120.916747 24.840963),Hsinchu,"Hsinchu, T'ai-wan"
31402,179,70,39,1977/12/02,121.567067,25.047438,POINT (121.567067 25.047438),Taipei,"Taipei, T'ai-wan"
31403,184,48,32,1984/08/06,120.441329,23.405958,POINT (120.441329 23.405958),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31404,168,79,33,1983/02/24,120.573340,23.759259,POINT (120.573340 23.759259),Douliu,"Douliu, T'ai-wan"
31405,184,68,36,1980/01/23,121.587311,25.014967,POINT (121.587311 25.014967),Taipei,"Taipei, T'ai-wan"
31406,178,71,26,1990/10/14,121.295551,24.945656,POINT (121.295551 24.945656),Taoyuan City,"Taoyuan City, T'ai-wan"
31407,170,97,19,1997/10/15,120.208751,22.981037,POINT (120.208751 22.981037),Tainan,"Tainan, T'ai-wan"
31408,183,89,37,1979/12/13,121.208179,24.926716,POINT (121.208179 24.926716),Taoyuan City,"Taoyuan City, T'ai-wan"
31409,177,64,34,1982/02/18,153.067224,-27.538752,POINT (153.067224 -27.538752),Brisbane,"Brisbane, Queensland"
31410,163,51,21,1995/06/17,121.446834,25.033455,POINT (121.446834 25.033455),Banqiao,"Banqiao, T'ai-pei"
31411,159,77,25,1991/07/07,120.685916,24.132999,POINT (120.685916 24.132999),Taichung,"Taichung, T'ai-wan"
31412,157,78,50,1966/09/20,121.598750,25.089927,POINT (121.598750 25.089927),Taipei,"Taipei, T'ai-wan"
31413,169,86,22,1994/09/24,120.301176,22.698832,POINT (120.301176 22.698832),Fengshan,"Fengshan, T'ai-wan"
31414,183,71,42,1974/12/02,120.386403,22.661567,POINT (120.386403 22.661567),Fengshan,"Fengshan, T'ai-wan"
31415,170,56,19,1997/02/16,120.224540,22.992722,POINT (120.224540 22.992722),Tainan,"Tainan, T'ai-wan"
31417,179,66,34,1982/01/19,121.492671,25.076425,POINT (121.492671 25.076425),Banqiao,"Banqiao, T'ai-pei"
31418,176,49,35,1981/12/01,121.522918,25.040298,POINT (121.522918 25.040298),Taipei,"Taipei, T'ai-wan"
31419,179,69,21,1995/05/18,121.533235,25.014986,POINT (121.533235 25.014986),Taipei,"Taipei, T'ai-wan"
31420,178,70,34,1982/08/09,114.167244,22.289399,POINT (114.167244 22.289399),Hong Kong,"Hong Kong, Hong Kong (SAR)"
31421,176,91,43,1973/03/05,121.277734,24.944495,POINT (121.277734 24.944495),Taoyuan City,"Taoyuan City, T'ai-wan"
31422,170,75,39,1977/11/05,121.574439,25.037762,POINT (121.574439 25.037762),Taipei,"Taipei, T'ai-wan"
31423,168,72,28,1988/07/21,120.399598,22.661843,POINT (120.399598 22.661843),Fengshan,"Fengshan, T'ai-wan"
31424,160,50,36,1980/08/08,121.513096,25.080722,POINT (121.513096 25.080722),Taipei,"Taipei, T'ai-wan"
31425,166,99,36,1980/10/17,121.282221,24.989773,POINT (121.282221 24.989773),Taoyuan City,"Taoyuan City, T'ai-wan"
31428,177,99,18,1998/02/05,121.565689,25.038425,POINT (121.565689 25.038425),Taipei,"Taipei, T'ai-wan"
31429,181,78,39,1977/02/14,121.560219,25.094961,POINT (121.560219 25.094961),Taipei,"Taipei, T'ai-wan"
31430,171,84,21,1995/10/12,121.560141,25.070440,POINT (121.560141 25.070440),Taipei,"Taipei, T'ai-wan"
31431,170,71,32,1984/02/12,121.562942,25.096757,POINT (121.562942 25.096757),Taipei,"Taipei, T'ai-wan"
31432,167,75,49,1967/06/07,121.404089,25.002644,POINT (121.404089 25.002644),Banqiao,"Banqiao, T'ai-pei"
31433,168,78,45,1971/02/10,121.407812,25.082585,POINT (121.407812 25.082585),Banqiao,"Banqiao, T'ai-pei"
31434,181,80,34,1982/02/01,121.767881,24.760113,POINT (121.767881 24.760113),Yilan,"Yilan, T'ai-wan"
31435,183,95,45,1971/11/16,121.580496,25.025948,POINT (121.580496 25.025948),Taipei,"Taipei, T'ai-wan"
31436,177,70,32,1984/02/05,121.506697,25.039817,POINT (121.506697 25.039817),Taipei,"Taipei, T'ai-wan"
31437,170,74,26,1990/04/04,120.247251,22.983596,POINT (120.247251 22.983596),Tainan,"Tainan, T'ai-wan"
31438,170,75,25,1991/01/23,77.663767,12.981857,POINT (77.663767 12.981857),Bangalore,"Bangalore, Karnataka"
31439,182,98,29,1987/05/18,120.416994,22.600105,POINT (120.416994 22.600105),Pingtung,"Pingtung, T'ai-wan"
31440,163,52,44,1972/04/13,121.235393,24.989899,POINT (121.235393 24.989899),Taoyuan City,"Taoyuan City, T'ai-wan"
31441,182,45,43,1973/12/15,121.507037,25.085711,POINT (121.507037 25.085711),Taipei,"Taipei, T'ai-wan"
31442,167,72,18,1998/08/11,120.307151,22.662852,POINT (120.307151 22.662852),Kaohsiung,"Kaohsiung, Kao-hsiung"
31443,171,46,31,1985/10/27,120.912867,24.853325,POINT (120.912867 24.853325),Hsinchu,"Hsinchu, T'ai-wan"
31444,165,90,28,1988/07/12,120.458052,23.422107,POINT (120.458052 23.422107),Jiayi Shi,"Jiayi Shi, T'ai-wan"
31445,162,75,35,1981/12/24,120.679193,24.188769,POINT (120.679193 24.188769),Taichung,"Taichung, T'ai-wan"
31446,185,65,45,1971/07/10,121.214073,24.958180,POINT (121.214073 24.958180),Taoyuan City,"Taoyuan City, T'ai-wan"
31447,168,45,29,1987/01/13,121.524271,25.018434,POINT (121.524271 25.018434),Taipei,"Taipei, T'ai-wan"
31448,183,78,50,1966/01/08,121.597907,25.055360,POINT (121.597907 25.055360),Taipei,"Taipei, T'ai-wan"
31449,178,71,18,1998/10/12,114.111292,22.213569,POINT (114.111292 22.213569),Hong Kong,"Hong Kong, Hong Kong (SAR)"
31450,181,92,29,1987/05/11,121.565666,25.089497,POINT (121.565666 25.089497),Taipei,"Taipei, T'ai-wan"
31451,181,80,18,1998/01/19,120.289464,22.951550,POINT (120.289464 22.951550),Tainan,"Tainan, T'ai-wan"
31452,172,91,29,1987/08/06,121.249685,24.940694,POINT (121.249685 24.940694),Taoyuan City,"Taoyuan City, T'ai-wan"
31453,162,86,29,1987/07/27,120.602112,24.116413,POINT (120.602112 24.116413),Taichung,"Taichung, T'ai-wan"
31454,172,80,49,1967/05/05,121.558399,25.060278,POINT (121.558399 25.060278),Taipei,"Taipei, T'ai-wan"
31455,175,79,38,1978/05/17,121.466315,25.019231,POINT (121.466315 25.019231),Banqiao,"Banqiao, T'ai-pei"
31456,152,45,34,1982/10/23,120.212554,22.984743,POINT (120.212554 22.984743),Tainan,"Tainan, T'ai-wan"
31457,161,66,34,1982/08/11,121.543366,25.090289,POINT (121.543366 25.090289),Taipei,"Taipei, T'ai-wan"
31459,164,69,20,1996/07/04,121.523804,25.005635,POINT (121.523804 25.005635),Taipei,"Taipei, T'ai-wan"
31460,182,52,37,1979/12/01,121.529365,25.021323,POINT (121.529365 25.021323),Taipei,"Taipei, T'ai-wan"
31461,173,63,21,1995/09/13,120.492722,22.691791,POINT (120.492722 22.691791),Pingtung,"Pingtung, T'ai-wan"
31462,176,78,22,1994/01/25,121.594374,25.009540,POINT (121.594374 25.009540),Taipei,"Taipei, T'ai-wan"
31463,184,97,34,1982/02/26,121.506548,25.020552,POINT (121.506548 25.020552),Taipei,"Taipei, T'ai-wan"
31464,184,50,32,1984/11/23,120.385069,22.624793,POINT (120.385069 22.624793),Fengshan,"Fengshan, T'ai-wan"
31465,173,100,47,1969/01/07,120.230273,22.975173,POINT (120.230273 22.975173),Tainan,"Tainan, T'ai-wan"
31467,161,95,38,1978/06/24,121.513296,25.042678,POINT (121.513296 25.042678),Taipei,"Taipei, T'ai-wan"
31468,166,79,29,1987/09/17,121.727707,25.153899,POINT (121.727707 25.153899),Keelung,"Keelung, T'ai-wan"
31469,170,92,32,1984/01/13,120.352936,22.644753,POINT (120.352936 22.644753),Kaohsiung,"Kaohsiung, Kao-hsiung"
31471,168,72,27,1989/03/23,121.494591,25.004544,POINT (121.494591 25.004544),Banqiao,"Banqiao, T'ai-pei"
31472,173,76,39,1977/04/07,121.287119,24.906742,POINT (121.287119 24.906742),Taoyuan City,"Taoyuan City, T'ai-wan"
31473,185,47,40,1976/11/09,120.532060,24.063181,POINT (120.532060 24.063181),Chang-hua,"Chang-hua, T'ai-wan"
31475,152,60,50,1966/06/02,121.206890,24.968801,POINT (121.206890 24.968801),Taoyuan City,"Taoyuan City, T'ai-wan"
31476,171,75,27,1989/10/28,120.382561,22.637141,POINT (120.382561 22.637141),Kaohsiung,"Kaohsiung, Kao-hsiung"
31477,180,92,29,1987/02/08,121.401224,25.012796,POINT (121.401224 25.012796),Banqiao,"Banqiao, T'ai-pei"
31478,183,77,28,1988/05/05,120.971598,24.869556,POINT (120.971598 24.869556),Hsinchu,"Hsinchu, T'ai-wan"
31479,177,73,18,1998/05/23,120.257290,22.913120,POINT (120.257290 22.913120),Tainan,"Tainan, T'ai-wan"
31480,178,95,31,1985/04/06,121.532978,25.096847,POINT (121.532978 25.096847),Taipei,"Taipei, T'ai-wan"
31481,181,88,22,1994/10/12,121.220722,24.946589,POINT (121.220722 24.946589),Taoyuan City,"Taoyuan City, T'ai-wan"
31482,176,72,33,1983/07/02,120.355778,22.635068,POINT (120.355778 22.635068),Kaohsiung,"Kaohsiung, Kao-hsiung"
31483,161,67,36,1980/04/24,120.368152,22.638025,POINT (120.368152 22.638025),Fengshan,"Fengshan, T'ai-wan"
31484,182,66,36,1980/10/03,121.484553,25.029182,POINT (121.484553 25.029182),Banqiao,"Banqiao, T'ai-pei"
